168,29,1,589821
230,28,1,589821
81,30,1,589821
138,25,1,589822
4,24,1,589826
168,23,1,589827
100,22,1,589827
213,20,1,589828
86,21,1,589828
165,21,1,589828
174,21,1,589828
187,21,1,589828
165,21,1,589829
167,21,1,589829
32,21,1,589829
178,21,1,589829
59,3,1,589830
159,3,1,589830
14,3,1,589830
24,3,1,589830
92,3,1,589831
93,3,1,589831
95,3,1,589831
181,3,1,589831
229,3,1,589831
33,7,1,589832
34,7,1,589832
90,7,1,589832
228,7,1,589832
39,5,1,589833
68,5,1,589833
84,5,1,589833
96,5,1,589833
107,5,1,589834
122,5,1,589834
144,5,1,589834
160,5,1,589834
162,5,1,589834
164,5,1,589834
38,4,1,589835
120,4,1,589835
142,4,1,589835
167,4,1,589835
175,4,1,589836
182,4,1,589836
228,4,1,589836
232,4,1,589836
104,9,1,589836
119,9,1,589837
142,9,1,589837
192,9,1,589837
227,9,1,589837
4,8,1,589838
89,8,1,589838
92,8,1,589838
94,8,1,589838
101,8,1,589838
120,8,1,589838
142,8,1,589839
162,8,1,589839
166,8,1,589839
172,8,1,589839
191,8,1,589839
229,8,1,589840
32,10,1,589840
102,10,1,589840
108,10,1,589840
167,10,1,589840
171,10,1,589841
208,10,1,589841
235,10,1,589841
130,11,1,589845
164,11,1,589845
236,11,1,589845
34,15,1,589849
85,15,1,589850
177,14,1,589851
84,16,1,589851
174,16,1,589851
196,16,1,589852
224,19,1,589856
10,178,1,589857
218,166,1,589880
232,164,1,589885
115,171,1,589889
58,168,1,589893
84,168,1,589893
34,148,1,589894
175,149,1,589894
218,149,1,589894
117,163,1,589921
157,138,1,589946
182,133,1,589957
188,125,1,589999
88,123,1,590022
98,108,1,590046
16,110,1,590046
180,102,1,590069
102,101,1,590069
101,106,1,590083
78,96,1,590084
125,97,1,590088
99,93,1,590092
87,92,1,590093
105,94,1,590094
225,95,1,590097
87,83,1,590124
155,73,1,590151
224,74,1,590151
156,69,1,590155
153,65,1,590167
12,65,1,590167
47,52,1,590186
142,55,1,590187
114,38,1,590199
160,38,1,590200
157,39,1,590203
149,37,1,590212
230,42,1,590214
60,43,1,590214
232,43,1,590214
232,44,1,590215
221,51,1,590231
87,30,1,590244
165,0,1,590282
174,0,1,590282
165,1,1,590282
167,1,1,590283
32,1,1,590283
178,1,1,590283
14,6,1,590284
181,6,1,590284
229,6,1,590284
236,12,1,590303
16,164,1,590352
134,170,1,590352
54,129,1,590460
78,109,1,590486
148,112,1,590494
98,102,1,590502
102,98,1,590532
98,85,1,590574
8,83,1,590578
220,83,1,590578
226,83,1,590578
24,81,1,590578
205,80,1,590579
146,79,1,590594
12,64,1,590621
149,65,1,590624
170,61,1,590632
164,36,1,590674
157,40,1,590678
210,44,1,590690
232,51,1,590705
78,32,1,590709
211,35,1,590713
169,28,1,590721
26,25,1,590725
169,25,1,590726
110,2,1,590749
171,12,1,590788
115,15,1,590800
169,17,1,590800
115,172,1,590804
117,170,1,590838
129,155,1,590860
58,153,1,590864
20,159,1,590887
92,147,1,590895
0,146,1,590895
130,144,1,590895
180,112,1,590986
24,98,1,591031
44,98,1,591032
74,77,1,591084
84,76,1,591085
104,78,1,591085
54,79,1,591089
146,79,1,591089
134,69,1,591103
152,68,1,591107
81,34,1,591228
229,35,1,591228
234,27,1,591240
168,22,1,591248
168,20,1,591256
178,2,1,591264
174,13,1,591289
231,13,1,591289
8,14,1,591293
42,14,1,591293
188,175,1,591305
100,172,1,591309
10,151,1,591350
121,162,1,591365
150,113,1,591490
198,94,1,591546
82,63,1,591652
172,39,1,591675
228,39,1,591675
14,37,1,591683
229,37,1,591684
222,48,1,591699
80,33,1,591718
169,29,1,591733
169,27,1,591734
187,23,1,591761
89,23,1,591761
8,16,1,591803
203,17,1,591804
116,171,1,591842
114,148,1,591846
102,160,1,591869
32,147,1,591899
82,123,1,591948
98,110,1,591979
124,107,1,592017
52,99,1,592032
184,95,1,592032
54,72,1,592094
67,61,1,592131
173,63,1,592137
230,41,1,592175
80,33,1,592202
169,26,1,592226
40,9,1,592265
231,11,1,592270
58,12,1,592274
208,13,1,592275
197,16,1,592283
95,164,1,592317
32,144,1,592381
2,145,1,592381
97,104,1,592503
140,106,1,592507
26,93,1,592540
87,89,1,592540
70,85,1,592548
52,86,1,592556
84,78,1,592565
210,55,1,592633
228,38,1,592642
229,40,1,592654
85,22,1,592717
188,3,1,592725
134,7,1,592729
170,11,1,592735
165,13,1,592738
42,15,1,592745
186,125,1,592879
4,103,1,592943
156,100,1,592950
105,104,1,592954
101,98,1,592965
142,95,1,592977
101,94,1,592978
237,93,1,592982
86,80,1,593012
156,70,1,593039
230,34,1,593136
157,12,1,593199
174,12,1,593199
212,19,1,593218
84,175,1,593222
178,133,1,593329
186,128,1,593348
152,120,1,593367
88,112,1,593401
180,99,1,593428
22,55,1,593550
166,32,1,593604
82,28,1,593616
168,21,1,593632
169,23,1,593638
165,1,1,593646
186,3,1,593646
172,10,1,593658
164,9,1,593663
174,14,1,593671
174,15,1,593672
232,18,1,593673
114,174,1,593677
102,167,1,593693
234,141,1,593757
18,140,1,593759
68,132,1,593778
34,133,1,593779
150,112,1,593851
48,81,1,593945
84,57,1,594039
160,37,1,594043
231,43,1,594059
40,44,1,594059
229,33,1,594076
202,30,1,594087
167,31,1,594088
201,29,1,594088
169,25,1,594100
165,0,1,594112
199,10,1,594131
229,9,1,594135
228,13,1,594139
229,14,1,594143
172,18,1,594151
106,174,1,594159
214,172,1,594160
116,170,1,594179
118,170,1,594179
65,154,1,594202
174,146,1,594248
192,131,1,594283
236,131,1,594283
50,118,1,594306
95,112,1,594318
138,101,1,594340
100,102,1,594340
101,97,1,594360
104,97,1,594360
196,93,1,594364
22,94,1,594368
101,95,1,594370
134,79,1,594401
36,77,1,594405
190,73,1,594414
13,60,1,594444
220,55,1,594455
236,53,1,594456
228,36,1,594464
79,38,1,594468
206,44,1,594480
230,35,1,594507
44,28,1,594511
118,29,1,594511
86,31,1,594515
18,2,1,594543
95,6,1,594543
197,6,1,594543
165,9,1,594560
59,14,1,594568
233,18,1,594576
168,175,1,594580
100,172,1,594581
52,179,1,594585
36,148,1,594612
122,140,1,594654
208,140,1,594654
189,124,1,594700
85,127,1,594704
166,126,1,594708
86,116,1,594731
100,103,1,594761
236,90,1,594813
168,85,1,594825
58,81,1,594829
198,80,1,594830
226,77,1,594847
158,74,1,594851
152,73,1,594859
151,68,1,594860
110,67,1,594878
20,66,1,594879
84,40,1,594924
62,44,1,594929
222,50,1,594933
72,51,1,594933
85,32,1,594941
165,33,1,594945
206,33,1,594945
79,28,1,594949
87,29,1,594950
19,24,1,594955
169,24,1,594955
224,21,1,594959
72,0,1,594967
235,0,1,594967
178,0,1,594967
187,0,1,594968
102,6,1,594975
218,6,1,594975
180,5,1,594976
140,10,1,594980
226,16,1,595004
58,167,1,595032
163,137,1,595123
86,136,1,595123
106,122,1,595172
156,109,1,595205
182,96,1,595236
206,80,1,595285
172,74,1,595319
72,65,1,595338
160,63,1,595346
82,49,1,595411
165,34,1,595419
169,28,1,595427
168,30,1,595428
140,21,1,595440
178,1,1,595445
187,1,1,595445
210,1,1,595445
156,11,1,595453
101,9,1,595457
124,174,1,595502
182,168,1,595534
103,155,1,595538
131,143,1,595590
147,133,1,595609
236,132,1,595610
24,113,1,595659
226,95,1,595721
56,89,1,595729
96,83,1,595759
130,61,1,595820
64,59,1,595835
162,36,1,595840
224,46,1,595873
84,50,1,595873
82,33,1,595885
165,33,1,595885
229,32,1,595885
80,34,1,595886
83,35,1,595886
180,2,1,595915
224,7,1,595935
202,17,1,595947
216,179,1,595963
114,169,1,595986
186,156,1,596024
34,127,1,596077
14,96,1,596164
103,97,1,596170
146,72,1,596238
38,69,1,596250
239,65,1,596262
153,63,1,596271
138,59,1,596291
78,37,1,596295
4,35,1,596334
82,29,1,596338
234,27,1,596343
136,5,1,596372
167,6,1,596377
174,13,1,596378
227,13,1,596378
205,18,1,596390
116,175,1,596401
142,169,1,596418
130,156,1,596452
226,146,1,596478
82,117,1,596526
219,113,1,596534
188,115,1,596538
14,79,1,596636
94,69,1,596663
149,64,1,596674
239,64,1,596675
150,67,1,596678
163,36,1,596706
167,35,1,596748
176,9,1,596798
160,4,1,596803
181,6,1,596807
167,13,1,596811
174,14,1,596812
226,17,1,596816
116,172,1,596832
2,167,1,596841
203,125,1,596932
86,121,1,596947
18,116,1,596951
193,110,1,596976
97,105,1,596991
237,72,1,597078
151,69,1,597082
136,54,1,597110
52,53,1,597114
118,57,1,597114
80,37,1,597120
164,37,1,597120
229,34,1,597157
231,34,1,597157
169,27,1,597186
130,23,1,597190
223,23,1,597190
225,21,1,597191
167,2,1,597191
178,2,1,597191
168,11,1,597200
84,12,1,597220
225,15,1,597231
162,174,1,597243
152,168,1,597255
138,155,1,597263
185,155,1,597263
76,160,1,597282
210,146,1,597301
24,135,1,597323
24,137,1,597328
166,125,1,597339
114,130,1,597346
148,120,1,597346
8,121,1,597346
205,116,1,597349
72,119,1,597353
40,101,1,597383
197,95,1,597414
170,89,1,597422
232,84,1,597426
138,85,1,597427
150,87,1,597427
86,81,1,597431
237,80,1,597431
153,68,1,597460
152,71,1,597467
146,57,1,597505
85,39,1,597517
229,38,1,597517
230,41,1,597521
204,43,1,597521
224,45,1,597522
192,44,1,597522
164,35,1,597537
167,32,1,597542
186,32,1,597542
226,32,1,597542
169,30,1,597550
231,29,1,597550
169,26,1,597551
176,23,1,597559
228,1,1,597570
158,11,1,597574
181,5,1,597590
91,7,1,597593
59,12,1,597597
193,12,1,597597
231,12,1,597597
98,13,1,597597
85,14,1,597598
133,14,1,597598
124,15,1,597602
225,15,1,597602
227,17,1,597603
124,178,1,597622
142,155,1,597641
182,162,1,597668
68,145,1,597687
80,135,1,597702
178,136,1,597707
9,119,1,597736
101,100,1,597767
101,102,1,597773
68,105,1,597777
76,106,1,597781
44,86,1,597822
122,87,1,597826
85,82,1,597834
179,78,1,597841
210,78,1,597842
190,79,1,597844
24,65,1,597878
84,54,1,597897
210,37,1,597924
230,40,1,597928
6,41,1,597928
232,43,1,597929
132,44,1,597937
77,50,1,597937
155,49,1,597947
168,33,1,597958
168,31,1,597958
226,31,1,597959
232,30,1,597959
80,29,1,597959
202,29,1,597960
197,21,1,597977
130,1,1,597992
165,1,1,597992
210,1,1,597993
169,11,1,597993
193,11,1,597993
161,5,1,598005
191,7,1,598009
162,7,1,598009
208,13,1,598013
85,16,1,598021
198,16,1,598022
225,16,1,598022
229,16,1,598022
225,19,1,598023
128,174,1,598027
112,175,1,598027
126,160,1,598082
202,163,1,598086
12,159,1,598087
75,141,1,598106
172,141,1,598106
238,134,1,598114
70,125,1,598136
112,130,1,598148
206,120,1,598149
149,113,1,598165
169,109,1,598180
60,110,1,598180
40,100,1,598181
103,103,1,598185
35,102,1,598189
103,105,1,598189
98,104,1,598189
221,104,1,598189
192,107,1,598193
101,96,1,598197
218,97,1,598201
32,97,1,598201
200,99,1,598201
88,95,1,598202
198,95,1,598202
225,88,1,598220
50,87,1,598224
62,87,1,598224
88,84,1,598225
114,82,1,598229
230,81,1,598233
128,78,1,598235
176,79,1,598235
210,77,1,598236
22,75,1,598240
168,71,1,598259
106,64,1,598267
149,66,1,598267
236,67,1,598267
178,55,1,598279
194,55,1,598279
118,53,1,598283
210,59,1,598298
229,39,1,598302
230,38,1,598303
225,40,1,598303
229,40,1,598303
138,45,1,598315
225,44,1,598315
233,47,1,598316
113,50,1,598316
81,35,1,598334
200,35,1,598335
80,27,1,598354
171,21,1,598366
179,2,1,598367
180,3,1,598367
130,0,1,598367
165,0,1,598368
210,0,1,598368
156,1,1,598368
91,8,1,598376
192,8,1,598376
162,6,1,598377
229,5,1,598381
171,12,1,598385
228,14,1,598397
206,19,1,598401
169,18,1,598401
225,18,1,598401
116,173,1,598412
130,176,1,598424
162,154,1,598454
108,134,1,598521
167,134,1,598521
81,135,1,598523
50,137,1,598533
156,138,1,598538
126,117,1,598566
95,113,1,598589
98,113,1,598593
102,109,1,598601
162,109,1,598601
101,104,1,598605
228,104,1,598605
64,105,1,598605
69,105,1,598606
90,105,1,598606
40,107,1,598606
190,100,1,598614
102,103,1,598614
211,103,1,598615
168,96,1,598619
88,94,1,598624
92,91,1,598635
92,90,1,598636
10,85,1,598643
89,85,1,598644
131,84,1,598647
115,82,1,598655
205,82,1,598655
4,79,1,598663
42,77,1,598671
76,77,1,598671
38,74,1,598671
224,75,1,598672
222,72,1,598672
54,73,1,598672
82,69,1,598673
152,69,1,598673
154,70,1,598681
238,65,1,598685
168,67,1,598689
66,61,1,598697
14,54,1,598697
22,54,1,598697
238,54,1,598697
208,53,1,598702
80,36,1,598721
101,36,1,598721
229,36,1,598721
16,37,1,598721
136,37,1,598721
3,38,1,598722
231,39,1,598722
92,39,1,598722
210,39,1,598723
230,41,1,598723
188,45,1,598731
233,44,1,598731
68,47,1,598732
81,50,1,598736
235,51,1,598736
81,49,1,598736
77,34,1,598740
81,35,1,598744
200,35,1,598745
231,33,1,598746
230,31,1,598750
223,26,1,598756
83,27,1,598759
168,20,1,598767
211,20,1,598767
186,3,1,598782
192,9,1,598797
40,8,1,598798
102,8,1,598798
144,4,1,598806
167,4,1,598806
180,4,1,598806
86,16,1,598825
228,16,1,598825
169,17,1,598825
163,175,1,598837
46,169,1,598863
57,171,1,598867
93,171,1,598867
54,150,1,598886
116,150,1,598886
96,157,1,598909
58,145,1,598913
82,135,1,598940
32,133,1,598944
117,125,1,598962
76,117,1,598985
158,117,1,598985
236,117,1,598985
42,114,1,599012
150,114,1,599012
174,114,1,599012
204,108,1,599023
172,106,1,599042
132,101,1,599046
48,100,1,599047
234,100,1,599047
237,103,1,599047
197,94,1,599066
102,93,1,599070
21,80,1,599107
234,77,1,599126
154,71,1,599130
50,75,1,599134
120,64,1,599143
230,37,1,599202
162,38,1,599205
234,39,1,599208
19,41,1,599215
34,42,1,599216
233,45,1,599220
146,44,1,599221
27,50,1,599226
210,35,1,599241
166,33,1,599245
170,29,1,599253
76,21,1,599266
112,3,1,599281
158,1,1,599281
174,1,1,599281
159,7,1,599300
24,7,1,599300
162,5,1,599300
20,13,1,599304
194,15,1,599305
166,14,1,599306
200,17,1,599313
88,18,1,599313
66,19,1,599314
57,152,1,599360
20,161,1,599393
10,159,1,599398
211,141,1,599420
236,133,1,599439
182,136,1,599447
228,130,1,599471
112,104,1,599530
234,105,1,599534
64,106,1,599535
96,107,1,599537
58,101,1,599540
141,97,1,599557
96,84,1,599595
206,79,1,599617
234,77,1,599629
153,69,1,599632
203,71,1,599635
40,65,1,599659
176,63,1,599666
0,61,1,599671
8,58,1,599694
238,58,1,599694
175,59,1,599698
231,37,1,599698
158,45,1,599721
80,31,1,599762
34,29,1,599769
171,26,1,599774
79,27,1,599774
103,24,1,599774
107,2,1,599790
143,2,1,599790
98,1,1,599794
165,1,1,599794
171,11,1,599799
24,6,1,599807
22,14,1,599826
174,15,1,599827
210,18,1,599834
116,175,1,599842
117,173,1,599843
16,152,1,599879
185,154,1,599887
222,154,1,599887
33,149,1,599887
45,150,1,599891
86,145,1,599936
218,121,1,600022
12,113,1,600037
103,100,1,600072
178,103,1,600079
198,97,1,600079
208,93,1,600095
14,62,1,600200
161,37,1,600241
229,37,1,600241
168,43,1,600260
81,35,1,600296
238,29,1,600307
170,27,1,600316
169,23,1,600320
182,3,1,600328
151,13,1,600359
158,13,1,600359
142,12,1,600363
180,15,1,600363
228,166,1,600405
116,169,1,600413
45,137,1,600504
32,127,1,600525
24,109,1,600574
141,86,1,600658
136,57,1,600749
158,44,1,600784
184,44,1,600784
191,108,1,601093
212,91,1,601156
238,90,1,601157
153,64,1,601223
210,36,1,601273
128,41,1,601286
134,47,1,601299
80,30,1,601326
98,24,1,601334
169,25,1,601335
180,26,1,601335
165,0,1,601344
36,6,1,601358
231,13,1,601367
20,178,1,601373
76,54,1,601685
231,42,1,601725
186,1,1,601787
175,14,1,601819
126,15,1,601824
169,18,1,601825
161,175,1,601829
234,149,1,601878
134,132,1,601942
102,97,1,602040
142,76,1,602087
90,73,1,602111
38,62,1,602130
172,52,1,602142
230,36,1,602161
223,44,1,602181
234,45,1,602185
231,31,1,602205
169,27,1,602213
234,27,1,602213
169,24,1,602217
209,20,1,602218
159,3,1,602229
156,11,1,602234
228,12,1,602250
60,13,1,602250
208,13,1,602250
164,14,1,602251
174,14,1,602251
2,171,1,602281
182,160,1,602312
186,157,1,602320
0,144,1,602324
108,135,1,602347
118,94,1,602449
70,89,1,602476
86,81,1,602514
174,69,1,602514
155,70,1,602515
76,62,1,602544
79,37,1,602578
234,46,1,602597
231,30,1,602621
169,29,1,602626
188,21,1,602634
91,9,1,602650
142,9,1,602650
160,4,1,602655
164,133,1,602797
98,114,1,602854
97,107,1,602881
101,94,1,602889
87,93,1,602897
58,89,1,602908
214,72,1,602962
157,41,1,603030
231,41,1,603031
223,43,1,603035
82,35,1,603061
81,29,1,603073
112,23,1,603085
192,9,1,603102
164,12,1,603114
119,173,1,603138
14,157,1,603191
160,109,1,603304
238,64,1,603422
169,28,1,603517
178,2,1,603534
104,3,1,603535
172,10,1,603540
190,5,1,603555
178,5,1,603555
204,17,1,603563
115,16,1,603564
172,16,1,603564
197,16,1,603564
90,18,1,603565
206,148,1,603612
222,129,1,603696
208,118,1,603707
230,40,1,603902
221,48,1,603918
200,32,1,603919
231,32,1,603919
77,29,1,603931
167,1,1,603964
172,11,1,603964
92,7,1,603976
237,18,1,604003
164,174,1,604007
76,145,1,604081
168,135,1,604096
238,132,1,604100
222,137,1,604119
181,127,1,604130
150,113,1,604154
98,100,1,604193
149,95,1,604197
228,94,1,604197
105,77,1,604244
18,54,1,604305
232,59,1,604306
76,41,1,604329
231,45,1,604340
223,48,1,604345
79,51,1,604349
168,30,1,604357
169,26,1,604365
97,24,1,604372
187,23,1,604387
181,3,1,604391
16,8,1,604402
134,8,1,604402
228,5,1,604410
151,12,1,604410
6,13,1,604411
207,19,1,604427
32,169,1,604449
214,142,1,604517
188,128,1,604551
152,109,1,604597
103,99,1,604646
52,86,1,604666
48,81,1,604674
176,80,1,604674
156,71,1,604702
102,57,1,604751
154,57,1,604751
231,44,1,604793
224,45,1,604795
235,46,1,604799
79,32,1,604806
233,32,1,604807
114,33,1,604807
163,35,1,604808
72,30,1,604808
204,31,1,604809
234,28,1,604809
29,27,1,604816
181,5,1,604859
167,7,1,604867
166,13,1,604871
30,166,1,604898
117,171,1,604903
157,151,1,604925
86,156,1,604936
72,161,1,604940
16,138,1,604979
228,136,1,604983
61,108,1,605035
17,104,1,605049
2,102,1,605057
99,103,1,605057
42,90,1,605088
64,87,1,605092
134,78,1,605123
24,69,1,605127
152,70,1,605131
180,71,1,605131
92,74,1,605135
110,74,1,605135
217,59,1,605188
175,36,1,605189
100,41,1,605198
165,34,1,605221
234,24,1,605252
154,3,1,605275
220,10,1,605275
181,6,1,605294
228,15,1,605298
173,17,1,605306
84,18,1,605310
163,174,1,605310
83,175,1,605311
60,135,1,605402
2,134,1,605402
150,127,1,605443
207,125,1,605444
58,118,1,605452
90,113,1,605464
202,111,1,605475
100,104,1,605479
190,98,1,605507
220,99,1,605511
236,99,1,605511
126,84,1,605526
178,77,1,605545
18,79,1,605555
239,71,1,605567
159,71,1,605568
163,63,1,605579
212,65,1,605587
132,52,1,605599
100,39,1,605633
210,39,1,605633
158,41,1,605633
158,47,1,605641
56,44,1,605645
79,35,1,605657
88,29,1,605671
88,28,1,605672
118,31,1,605679
134,26,1,605680
170,20,1,605690
83,23,1,605694
169,23,1,605694
169,22,1,605695
95,1,1,605695
165,1,1,605696
31,2,1,605696
2,11,1,605707
188,4,1,605715
2,15,1,605726
165,15,1,605727
173,15,1,605727
238,17,1,605735
169,18,1,605735
156,155,1,605777
204,151,1,605788
131,150,1,605791
230,156,1,605795
166,142,1,605822
177,136,1,605849
6,137,1,605850
38,128,1,605850
226,128,1,605850
18,131,1,605851
79,109,1,605907
207,105,1,605915
103,101,1,605934
180,95,1,605934
236,96,1,605942
103,97,1,605943
104,98,1,605944
148,99,1,605948
22,77,1,605978
106,77,1,605978
153,75,1,606012
148,63,1,606016
86,58,1,606046
200,37,1,606062
115,38,1,606062
78,39,1,606062
6,39,1,606062
229,39,1,606063
231,39,1,606063
157,43,1,606067
232,43,1,606067
96,35,1,606098
96,26,1,606124
165,23,1,606140
164,1,1,606141
188,3,1,606141
192,8,1,606145
192,10,1,606149
101,6,1,606161
228,7,1,606161
84,15,1,606165
164,15,1,606165
174,15,1,606166
172,12,1,606166
178,12,1,606166
203,17,1,606174
108,18,1,606175
187,153,1,606224
188,153,1,606224
86,163,1,606261
131,163,1,606262
38,135,1,606281
48,135,1,606281
238,133,1,606285
176,139,1,606296
46,137,1,606297
152,126,1,606320
158,121,1,606320
150,111,1,606362
214,110,1,606362
84,107,1,606363
101,103,1,606371
94,100,1,606375
186,100,1,606375
128,92,1,606386
216,92,1,606387
122,98,1,606394
152,90,1,606402
87,84,1,606407
176,69,1,606440
83,70,1,606444
26,62,1,606460
50,65,1,606467
222,54,1,606483
154,58,1,606487
200,36,1,606498
78,38,1,606503
112,38,1,606503
229,40,1,606507
226,47,1,606518
157,45,1,606526
225,45,1,606526
87,51,1,606534
156,51,1,606534
158,51,1,606534
230,35,1,606538
230,34,1,606539
79,33,1,606539
86,27,1,606558
82,26,1,606558
94,0,1,606578
165,0,1,606578
178,1,1,606578
186,2,1,606579
176,3,1,606579
2,8,1,606583
164,8,1,606583
172,10,1,606584
170,11,1,606584
92,6,1,606592
162,6,1,606592
162,7,1,606593
42,14,1,606593
84,14,1,606593
86,14,1,606593
174,14,1,606593
167,17,1,606605
115,169,1,606647
58,152,1,606651
188,152,1,606651
4,151,1,606663
232,160,1,606685
86,163,1,606693
208,145,1,606693
224,145,1,606694
74,130,1,606729
122,129,1,606737
180,125,1,606737
126,105,1,606804
100,102,1,606805
66,103,1,606805
161,84,1,606854
58,86,1,606854
28,87,1,606855
228,79,1,606874
230,71,1,606878
237,69,1,606882
159,74,1,606887
8,62,1,606898
138,62,1,606898
40,63,1,606899
194,61,1,606899
193,58,1,606926
231,36,1,606934
210,37,1,606934
128,44,1,606954
20,32,1,606976
168,35,1,606981
170,28,1,606988
234,30,1,606989
179,27,1,606993
214,20,1,607001
167,2,1,607013
204,1,1,607017
164,9,1,607021
168,9,1,607021
160,8,1,607021
165,10,1,607022
192,5,1,607026
40,173,1,607071
116,171,1,607091
37,152,1,607099
28,154,1,607103
189,148,1,607118
46,145,1,607147
174,133,1,607170
52,131,1,607192
122,128,1,607193
97,109,1,607242
0,107,1,607254
1,104,1,607255
163,105,1,607256
68,101,1,607256
224,44,1,607434
230,32,1,607454
229,35,1,607455
169,27,1,607471
210,20,1,607482
18,3,1,607494
187,0,1,607498
102,9,1,607501
231,13,1,607532
160,17,1,607540
188,166,1,607570
122,167,1,607571
165,167,1,607571
16,157,1,607612
142,136,1,607676
8,131,1,607684
132,125,1,607692
202,126,1,607696
206,121,1,607700
8,119,1,607708
124,114,1,607712
104,105,1,607738
68,103,1,607746
102,98,1,607772
154,65,1,607862
108,67,1,607868
150,38,1,607903
129,39,1,607904
102,42,1,607912
192,44,1,607916
223,47,1,607924
83,32,1,607935
18,31,1,607955
169,24,1,607966
178,23,1,607984
212,9,1,607996
229,4,1,608006
180,5,1,608007
175,13,1,608012
200,17,1,608020
230,176,1,608043
116,177,1,608043
65,145,1,608115
107,123,1,608191
226,119,1,608195
192,104,1,608223
218,98,1,608253
189,90,1,608261
151,71,1,608312
58,58,1,608376
36,57,1,608388
178,57,1,608388
230,38,1,608394
230,41,1,608398
26,42,1,608402
196,35,1,608433
78,28,1,608437
234,26,1,608442
178,2,1,608465
165,1,1,608469
212,5,1,608481
36,14,1,608489
166,15,1,608490
226,16,1,608498
227,16,1,608498
172,17,1,608499
40,18,1,608499
205,18,1,608499
176,136,1,608630
148,115,1,608679
201,111,1,608699
132,95,1,608726
97,92,1,608729
103,98,1,608729
172,90,1,608737
94,85,1,608744
66,80,1,608759
150,80,1,608759
152,77,1,608764
152,78,1,608772
238,66,1,608824
236,66,1,608824
178,57,1,608851
116,37,1,608851
229,37,1,608851
230,39,1,608852
78,41,1,608856
182,41,1,608856
146,43,1,608860
158,46,1,608867
60,45,1,608879
157,45,1,608879
